"ID","plot","species","WD","dbh_2023_cm","date","gf_sap_flux_kg_day_cm","gf_cleaned_bl_sap_flux_Kg_day"
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-06,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-07,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-08,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-09,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-10,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-11,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-12,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-13,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-14,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-15,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-16,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-17,0.161315136904521,14.8595509996177
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-18,0.0859241338461975,7.9149054049482
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-19,0.144494033069989,13.3100742729108
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-20,0.135667875825119,12.497052406349
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-21,0.140078775659496,12.9033626404712
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-22,0.135716957367162,12.5015735547739
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-23,0.169144391985092,15.5807431790449
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-24,0.154687993108418,14.2490913545425
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-25,0.134440094545822,12.3839552792835
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-26,0.135888471555135,12.5173725918156
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-27,0.101682753426194,9.36651134736589
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-28,0.113905430884498,10.4924038242204
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-29,0.134650648543066,12.4033504700898
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-30,0.114109556700716,10.5112068828461
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-05-31,0.173311883955365,15.9646318869559
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-01,0.140938997097079,12.9826019763948
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-02,0.140761201379894,12.9662243160107
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-03,0.112926871584716,10.4022637908652
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-04,0.136811818161976,12.6024267055086
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-05,0.137571540321921,12.6724085460095
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-06,0.160362730709391,14.771820060659
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-07,0.245802994294529,22.6421537350221
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-08,0.209045700870567,19.2562540189616
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-09,0.192017169178614,17.687670065957
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-10,0.158903489980923,14.6374020361544
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-11,0.155920348002769,14.3626097803619
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-12,0.179905305807386,16.5719852336545
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-13,0.154018690745192,14.1874385376317
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-14,0.16037608944027,14.7730506007471
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-15,0.15126523885258,13.9338041942688
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-16,0.160012224112581,14.7395331299286
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-17,0.12534923554323,11.5465503985542
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-18,0.194413952327629,17.9084498521644
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-23,0.216469545575544,19.9401018036375
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-24,0.179864311889847,16.5682090771199
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-25,0.182752868608091,16.8342886074956
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-26,0.165035745458652,15.2022750218057
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-27,0.170861244107949,15.7388910885835
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-28,0.127886440759756,11.7802651697463
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-29,0.158161824155701,14.5690834557284
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-06-30,0.163147506485064,15.028339804901
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-15,0.188900348936203,17.400564030916
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-16,0.199036891066592,18.3342920593987
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-17,0.16446523404516,15.1497223376167
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-19,0.2008075686458,18.4973981032395
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-22,0.197109560863552,18.1567559521572
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-23,0.172401606839801,15.8807816700323
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-24,0.187442309802153,17.2662566913346
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-25,0.181279884994257,16.6986046564953
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-26,0.189292278163346,17.436666609079
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-27,0.180350262139775,16.612972405972
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-28,0.186141815840434,17.1464616322987
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-29,0.175732203899269,16.1875797660699
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-30,0.179545474791525,16.5388393836491
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-07-31,0.180007300407221,16.5813804707476
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-01,0.184786792663756,17.0216436122054
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-02,0.182747880867405,16.8338291615408
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-03,0.184347088455455,16.9811402395314
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-04,0.175353365793373,16.1526830771218
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-05,0.172903294857147,15.926994684029
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-06,0.178051748776247,16.4012447454186
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-07,0.176214580874114,16.232013942529
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-08,0.186112708763735,17.143780432636
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-09,0.182903648225589,16.8481776786572
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-10,0.195714956838932,18.028291940498
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-11,0.178003412892969,16.396792283384
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-12,0.176264407926274,16.2366037636515
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-13,0.182960377036238,16.8534032555693
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-14,0.178809570055442,16.4710514862049
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-15,0.176979730104479,16.3024956978627
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-16,0.182197507038107,16.7831314518141
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-17,0.172717841790274,15.9099116665385
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-18,0.167741988712538,15.4515607393158
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-19,0.155653986841055,14.3380739101221
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-20,0.153081227459186,14.1010840654106
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-21,0.167228791520081,15.4042875571427
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-22,0.165095641151034,15.2077923161693
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-23,0.182588673385648,16.8191637572887
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-24,0.160330878469138,14.7688859901336
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-25,0.173326732001821,15.9659996154146
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-26,0.169425324768421,15.6066213148569
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-27,0.164391017168217,15.1428858467013
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-28,0.169512055574735,15.614610526932
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-29,0.164487487998908,15.1517722615544
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-30,0.161733538750296,14.8980921042216
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-08-31,0.161546625971297,14.8808746252837
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-01,0.171300895358399,15.7793895830427
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-02,0.159404229707872,14.6835276983392
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-03,0.161847587539864,14.9085977135373
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-04,0.166275679163133,15.3164915700567
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-05,0.161274367530952,14.8557955269609
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-06,0.163851231976224,15.0931635097701
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-07,0.155142979830074,14.2910024766128
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-08,0.16482739996999,15.1830832678654
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-09,0.169566021936356,15.6195816407293
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-10,0.159155635159072,14.6606284004369
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-11,0.162341721396704,14.9541148757036
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-12,0.171687586724185,15.8150096753743
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-13,0.169948582316055,15.6548212070939
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-14,0.165834032125059,15.275809233532
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-15,0.15869225669764,14.6179442728845
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-16,0.148760712835532,13.7030996689879
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-17,0.159244814646322,14.6688431728652
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-18,0.155197233897161,14.2960000924119
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-19,0.147968586628418,13.6301329282429
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-20,0.157297650046971,14.4894800193265
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-21,0.138843702015174,12.7895937768775
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-22,0.13111356287718,12.0775316669023
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-23,0.148526968575893,13.6815683061312
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-24,0.15042397479156,13.8563111179293
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-25,0.15516808721624,14.2933152446045
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-26,0.149709550447424,13.7905018877431
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-27,0.145823738391691,13.4325601376688
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-28,0.16079313523258,14.8114667924259
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-29,0.163005456627777,15.015254875989
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-09-30,0.157458108845838,14.5042606887098
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-01,0.170438314634221,15.6999329213297
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-02,0.166145362373308,15.3044874331749
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-03,0.157988405150497,14.5531089563628
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-04,0.161452355196592,14.8721908686854
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-05,0.158583713130119,14.6079457773421
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-06,0.159641024975316,14.7053401049153
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-07,0.161650307059,14.8904252132818
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-08,0.162946612542446,15.0098344504555
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-09,0.1553955676002,14.3142696102748
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-10,0.163251725404232,15.0379399352684
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-11,0.162064683129399,14.9285954834081
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-12,0.146568171273629,13.5011336056471
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-13,0.16025559195306,14.7619509693618
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-14,0.14194532455383,13.0752998747622
"Control_211","Control","Licania octandra",0.825,29.9211293012763,2023-10-15,0.14647271143679,13.4923403185375
